Time	Input	Mod 1	Mod 2	Mod 3	
7.1936	-0.04	-0.05129019	-0.05181806	-0.05307473	
7.1938	-0.04	-0.05129019	-0.05181806	-0.05307473	
7.194	-0.04	-0.05129019	-0.05181806	-0.05307473	
7.1942	-0.04	-0.05129019	-0.05181806	-0.05307473	
7.1944	-0.04	-0.0512902	-0.05181806	-0.05307473	
7.1946	-0.04	-0.0512902	-0.05181806	-0.05307473	
7.1948	-0.04	-0.0512902	-0.05181806	-0.05307473	
7.195	-0.04	-0.0512902	-0.05181806	-0.05307473	
7.1952	-0.04	-0.0512902	-0.05181806	-0.05307473	
7.1954	-0.04	-0.0512902	-0.05181806	-0.05307473	
7.1956	-0.04	-0.0512902	-0.05181807	-0.05307473	
7.1958	-0.04	-0.0512902	-0.05181807	-0.05307473	
7.196	-0.04	-0.0512902	-0.05181807	-0.05307473	
7.1962	-0.04	-0.0512902	-0.05181807	-0.05307473	
7.1964	-0.04	-0.0512902	-0.05181807	-0.05307473	
7.1966	-0.04	-0.0512902	-0.05181807	-0.05307473	
7.1968	-0.04	-0.0512902	-0.05181807	-0.05307473	
7.197	-0.04	-0.0512902	-0.05181807	-0.05307473	
7.1972	-0.04	-0.0512902	-0.05181807	-0.05307473	
7.1974	-0.04	-0.0512902	-0.05181807	-0.05307473	
7.1976	-0.04	-0.0512902	-0.05181807	-0.05307474	
7.1978	-0.04	-0.0512902	-0.05181807	-0.05307474	
7.198	-0.04	-0.0512902	-0.05181807	-0.05307474	
7.1982	-0.04	-0.0512902	-0.05181807	-0.05307474	
7.1984	-0.04	-0.05129021	-0.05181807	-0.05307474	
7.1986	-0.04	-0.05129021	-0.05181807	-0.05307474	
7.1988	-0.04	-0.05129021	-0.05181807	-0.05307474	
7.199	-0.04	-0.05129021	-0.05181807	-0.05307474	
7.1992	-0.04	-0.05129021	-0.05181807	-0.05307474	
7.1994	-0.04	-0.05129021	-0.05181807	-0.05307474	
7.1996	-0.04	-0.05129021	-0.05181807	-0.05307474	
7.1998	-0.04	-0.05129021	-0.05181808	-0.05307474	
7.2	-0.04	-0.05129021	-0.05181808	-0.05307474	
7.2002	-0.04	-0.05129021	-0.05181808	-0.05307474	
7.2004	-0.04	-0.05129021	-0.05181808	-0.05307474	
7.2006	-0.04	-0.05129021	-0.05181808	-0.05307474	
7.2008	-0.04	-0.05129021	-0.05181808	-0.05307474	
7.201	-0.04	-0.05129021	-0.05181808	-0.05307474	
7.2012	-0.04	-0.05129021	-0.05181808	-0.05307474	
7.2014	-0.04	-0.05129021	-0.05181808	-0.05307474	
7.2016	-0.04	-0.05129021	-0.05181808	-0.05307474	
7.2018	-0.04	-0.05129021	-0.05181808	-0.05307474	
7.202	-0.04	-0.05129021	-0.05181808	-0.05307474	
7.2022	-0.04	-0.05129021	-0.05181808	-0.05307474	
7.2024	-0.04	-0.05129021	-0.05181808	-0.05307474	
7.2026	-0.04	-0.05129021	-0.05181808	-0.05307474	
7.2028	-0.04	-0.05129022	-0.05181808	-0.05307474	
7.203	-0.04	-0.05129022	-0.05181808	-0.05307474	
7.2032	-0.04	-0.05129022	-0.05181808	-0.05307474	
7.2034	-0.04	-0.05129022	-0.05181808	-0.05307474	
7.2036	-0.04	-0.05129022	-0.05181808	-0.05307474	
7.2038	-0.04	-0.05129022	-0.05181808	-0.05307474	
7.204	-0.04	-0.05129022	-0.05181808	-0.05307474	
7.2042	-0.04	-0.05129022	-0.05181808	-0.05307474	
7.2044	-0.04	-0.05129022	-0.05181809	-0.05307474	
7.2046	-0.04	-0.05129022	-0.05181809	-0.05307474	
7.2048	-0.04	-0.05129022	-0.05181809	-0.05307474	
7.205	-0.04	-0.05129022	-0.05181809	-0.05307475	
7.2052	-0.04	-0.05129022	-0.05181809	-0.05307475	
7.2054	-0.04	-0.05129022	-0.05181809	-0.05307475	
7.2056	-0.04	-0.05129022	-0.05181809	-0.05307475	
7.2058	-0.04	-0.05129022	-0.05181809	-0.05307475	
7.206	-0.04	-0.05129023	-0.05181809	-0.05307475	
7.2062	-0.04	-0.05129023	-0.05181809	-0.05307475	
7.2064	-0.04	-0.05129023	-0.05181809	-0.05307475	
7.2066	-0.04	-0.05129023	-0.05181809	-0.05307475	
7.2068	-0.04	-0.05129023	-0.05181809	-0.05307475	
7.207	-0.04	-0.05129023	-0.05181809	-0.05307475	
7.2072	-0.04	-0.05129023	-0.05181809	-0.05307475	
7.2074	-0.04	-0.05129023	-0.05181809	-0.05307475	
7.2076	-0.04	-0.05129023	-0.05181809	-0.05307475	
7.2078	-0.04	-0.05129023	-0.0518181	-0.05307475	
7.208	-0.04	-0.05129023	-0.0518181	-0.05307475	
7.2082	-0.04	-0.05129023	-0.0518181	-0.05307475	
7.2084	-0.04	-0.05129023	-0.0518181	-0.05307475	
7.2086	-0.04	-0.05129023	-0.0518181	-0.05307475	
7.2088	-0.04	-0.05129023	-0.0518181	-0.05307475	
7.209	-0.04	-0.05129023	-0.0518181	-0.05307475	
7.2092	-0.04	-0.05129023	-0.0518181	-0.05307475	
7.2094	-0.04	-0.05129023	-0.0518181	-0.05307475	
7.2096	-0.04	-0.05129023	-0.0518181	-0.05307475	
7.2098	-0.04	-0.05129023	-0.0518181	-0.05307475	
7.21	-0.04	-0.05129023	-0.0518181	-0.05307475	
7.2102	-0.04	-0.05129023	-0.0518181	-0.05307475	
7.2104	-0.04	-0.05129023	-0.0518181	-0.05307475	
7.2106	-0.04	-0.05129023	-0.0518181	-0.05307475	
7.2108	-0.04	-0.05129023	-0.0518181	-0.05307475	
7.211	-0.04	-0.05129023	-0.0518181	-0.05307475	
7.2112	-0.04	-0.05129024	-0.0518181	-0.05307475	
7.2114	-0.04	-0.05129024	-0.0518181	-0.05307475	
7.2116	-0.04	-0.05129024	-0.0518181	-0.05307475	
7.2118	-0.04	-0.05129024	-0.0518181	-0.05307475	
7.212	-0.04	-0.05129024	-0.0518181	-0.05307475	
7.2122	-0.04	-0.05129024	-0.0518181	-0.05307475	
7.2124	-0.04	-0.05129024	-0.0518181	-0.05307475	
7.2126	-0.04	-0.05129024	-0.0518181	-0.05307475	
7.2128	-0.04	-0.05129024	-0.0518181	-0.05307475	
7.213	-0.04	-0.05129024	-0.0518181	-0.05307475	
7.2132	-0.04	-0.05129024	-0.0518181	-0.05307475	
7.2134	-0.04	-0.05129024	-0.05181811	-0.05307475	
7.2136	-0.04	-0.05129024	-0.05181811	-0.05307475	
7.2138	-0.04	-0.05129024	-0.05181811	-0.05307475	
7.214	-0.04	-0.05129024	-0.05181811	-0.05307475	
7.2142	-0.04	-0.05129024	-0.05181811	-0.05307475	
7.2144	-0.04	-0.05129024	-0.05181811	-0.05307476	
7.2146	-0.04	-0.05129024	-0.05181811	-0.05307476	
7.2148	-0.04	-0.05129024	-0.05181811	-0.05307476	
7.215	-0.04	-0.05129024	-0.05181811	-0.05307476	
7.2152	-0.04	-0.05129024	-0.05181811	-0.05307476	
7.2154	-0.04	-0.05129024	-0.05181811	-0.05307476	
7.2156	-0.04	-0.05129024	-0.05181811	-0.05307476	
7.2158	-0.04	-0.05129024	-0.05181811	-0.05307476	
7.216	-0.04	-0.05129024	-0.05181811	-0.05307476	
7.2162	-0.04	-0.05129024	-0.05181811	-0.05307476	
7.2164	-0.04	-0.05129024	-0.05181811	-0.05307476	
7.2166	-0.04	-0.05129024	-0.05181811	-0.05307476	
7.2168	-0.04	-0.05129024	-0.05181811	-0.05307476	
7.217	-0.04	-0.05129024	-0.05181811	-0.05307476	
7.2172	-0.04	-0.05129025	-0.05181811	-0.05307476	
7.2174	-0.04	-0.05129025	-0.05181811	-0.05307476	
7.2176	-0.04	-0.05129025	-0.05181811	-0.05307476	
7.2178	-0.04	-0.05129025	-0.05181811	-0.05307476	
7.218	-0.04	-0.05129025	-0.05181811	-0.05307476	
7.2182	-0.04	-0.05129025	-0.05181811	-0.05307476	
7.2184	-0.04	-0.05129025	-0.05181811	-0.05307476	
7.2186	-0.04	-0.05129025	-0.05181811	-0.05307476	
7.2188	-0.04	-0.05129025	-0.05181811	-0.05307476	
7.219	-0.04	-0.05129025	-0.05181811	-0.05307476	
7.2192	-0.04	-0.05129025	-0.05181811	-0.05307476	
7.2194	-0.04	-0.05129025	-0.05181811	-0.05307476	
7.2196	-0.04	-0.05129025	-0.05181811	-0.05307476	
7.2198	-0.04	-0.05129025	-0.05181812	-0.05307476	
7.22	-0.04	-0.05129025	-0.05181812	-0.05307476	
7.2202	-0.04	-0.05129025	-0.05181812	-0.05307476	
7.2204	-0.04	-0.05129025	-0.05181812	-0.05307476	
7.2206	-0.04	-0.05129025	-0.05181812	-0.05307476	
7.2208	-0.04	-0.05129025	-0.05181812	-0.05307476	
7.221	-0.04	-0.05129025	-0.05181812	-0.05307476	
7.2212	-0.04	-0.05129025	-0.05181812	-0.05307476	
7.2214	-0.04	-0.05129025	-0.05181812	-0.05307476	
7.2216	-0.04	-0.05129025	-0.05181812	-0.05307476	
7.2218	-0.04	-0.05129026	-0.05181812	-0.05307476	
7.222	-0.04	-0.05129026	-0.05181812	-0.05307476	
7.2222	-0.04	-0.05129026	-0.05181812	-0.05307476	
7.2224	-0.04	-0.05129026	-0.05181812	-0.05307476	
7.2226	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.2228	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.223	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.2232	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.2234	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.2236	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.2238	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.224	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.2242	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.2244	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.2246	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.2248	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.225	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.2252	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.2254	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.2256	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.2258	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.226	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.2262	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.2264	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.2266	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.2268	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.227	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.2272	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.2274	-0.04	-0.05129026	-0.05181812	-0.05307477	
7.2276	-0.04	-0.05129026	-0.05181813	-0.05307477	
7.2278	-0.04	-0.05129026	-0.05181813	-0.05307477	
7.228	-0.04	-0.05129026	-0.05181813	-0.05307477	
7.2282	-0.04	-0.05129026	-0.05181813	-0.05307477	
7.2284	-0.04	-0.05129026	-0.05181813	-0.05307477	
7.2286	-0.04	-0.05129026	-0.05181813	-0.05307477	
7.2288	-0.04	-0.05129026	-0.05181813	-0.05307477	
7.229	-0.04	-0.05129026	-0.05181813	-0.05307477	
7.2292	-0.04	-0.05129026	-0.05181813	-0.05307477	
7.2294	-0.04	-0.05129026	-0.05181813	-0.05307477	
7.2296	-0.04	-0.05129027	-0.05181813	-0.05307477	
7.2298	-0.04	-0.05129027	-0.05181813	-0.05307477	
7.23	-0.04	-0.05129027	-0.05181813	-0.05307477	
7.2302	-0.04	-0.05129027	-0.05181813	-0.05307477	
7.2304	-0.04	-0.05129027	-0.05181813	-0.05307477	
7.2306	-0.04	-0.05129027	-0.05181813	-0.05307477	
7.2308	-0.04	-0.05129027	-0.05181813	-0.05307477	
7.231	-0.04	-0.05129027	-0.05181813	-0.05307477	
7.2312	-0.04	-0.05129027	-0.05181813	-0.05307477	
7.2314	-0.04	-0.05129027	-0.05181813	-0.05307477	
7.2316	-0.04	-0.05129027	-0.05181813	-0.05307477	
7.2318	-0.04	-0.05129027	-0.05181813	-0.05307477	
7.232	-0.04	-0.05129027	-0.05181813	-0.05307477	
7.2322	-0.04	-0.05129027	-0.05181813	-0.05307477	
7.2324	-0.04	-0.05129027	-0.05181813	-0.05307477	
7.2326	-0.04	-0.05129027	-0.05181813	-0.05307477	
7.2328	-0.04	-0.05129027	-0.05181813	-0.05307477	
7.233	-0.04	-0.05129027	-0.05181813	-0.05307477	
7.2332	-0.04	-0.05129027	-0.05181813	-0.05307477	
7.2334	-0.04	-0.05129027	-0.05181813	-0.05307477	
7.2336	-0.04	-0.05129027	-0.05181813	-0.05307477	
7.2338	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.234	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.2342	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.2344	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.2346	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.2348	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.235	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.2352	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.2354	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.2356	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.2358	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.236	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.2362	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.2364	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.2366	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.2368	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.237	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.2372	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.2374	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.2376	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.2378	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.238	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.2382	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.2384	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.2386	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.2388	-0.04	-0.05129027	-0.05181814	-0.05307477	
7.239	-0.04	-0.05129028	-0.05181814	-0.05307477	
7.2392	-0.04	-0.05129028	-0.05181814	-0.05307477	
7.2394	-0.04	-0.05129028	-0.05181814	-0.05307477	
7.2396	-0.04	-0.05129028	-0.05181814	-0.05307477	
7.2398	-0.04	-0.05129028	-0.05181814	-0.05307477	
7.24	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.2402	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.2404	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.2406	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.2408	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.241	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.2412	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.2414	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.2416	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.2418	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.242	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.2422	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.2424	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.2426	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.2428	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.243	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.2432	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.2434	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.2436	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.2438	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.244	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.2442	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.2444	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.2446	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.2448	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.245	-0.04	-0.05129028	-0.05181814	-0.05307478	
7.2452	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.2454	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.2456	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.2458	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.246	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.2462	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.2464	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.2466	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.2468	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.247	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.2472	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.2474	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.2476	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.2478	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.248	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.2482	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.2484	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.2486	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.2488	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.249	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.2492	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.2494	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.2496	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.2498	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.25	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.2502	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.2504	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.2506	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.2508	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.251	-0.04	-0.05129028	-0.05181815	-0.05307478	
7.2512	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2514	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2516	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2518	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.252	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2522	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2524	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2526	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2528	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.253	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2532	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2534	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2536	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2538	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.254	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2542	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2544	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2546	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2548	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.255	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2552	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2554	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2556	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2558	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.256	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2562	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2564	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2566	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2568	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.257	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2572	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2574	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2576	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2578	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.258	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2582	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2584	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2586	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2588	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.259	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2592	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2594	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2596	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2598	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.26	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2602	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2604	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2606	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.2608	-0.04	-0.05129029	-0.05181815	-0.05307478	
7.261	-0.04	-0.05129029	-0.05181816	-0.05307478	
7.2612	-0.04	-0.05129029	-0.05181816	-0.05307478	
7.2614	-0.04	-0.05129029	-0.05181816	-0.05307478	
7.2616	-0.04	-0.05129029	-0.05181816	-0.05307478	
7.2618	-0.04	-0.0512903	-0.05181816	-0.05307478	
7.262	-0.04	-0.0512903	-0.05181816	-0.05307478	
7.2622	-0.04	-0.0512903	-0.05181816	-0.05307478	
7.2624	-0.04	-0.0512903	-0.05181816	-0.05307478	
7.2626	-0.04	-0.0512903	-0.05181816	-0.05307478	
7.2628	-0.04	-0.0512903	-0.05181816	-0.05307478	
7.263	-0.04	-0.0512903	-0.05181816	-0.05307478	
7.2632	-0.04	-0.0512903	-0.05181816	-0.05307478	
7.2634	-0.04	-0.0512903	-0.05181816	-0.05307478	
7.2636	-0.04	-0.0512903	-0.05181816	-0.05307478	
