Time	BR_Ankle MN E	BR_Ankle MN F	BR_Hip MN E	BR_Hip MN F	BR_Knee MN E	BR_Knee MN F	
8.35328	-0.08102161	-0.05805828	-0.09830668	-0.06367794	-0.1	-0.06840679	
8.35536	-0.08134443	-0.05792832	-0.09901856	-0.06369631	-0.1	-0.06843047	
8.35744	-0.08165275	-0.05780703	-0.0994299	-0.06365982	-0.1	-0.0684538	
8.35952	-0.08181915	-0.05771574	-0.09966842	-0.06315161	-0.1	-0.06847679	
8.3616	-0.08186983	-0.05765431	-0.09980701	-0.0626007	-0.1	-0.06849944	
8.36368	-0.08202674	-0.05741982	-0.09988763	-0.05977399	-0.1	-0.06852177	
8.36576	-0.08217104	-0.05714807	-0.09993447	-0.05702129	-0.1	-0.06854376	
8.36784	-0.08227216	-0.05692488	-0.09996171	-0.05497914	-0.1	-0.06877074	
8.36992	-0.08232985	-0.0567642	-0.09997757	-0.05362336	-0.1	-0.06921145	
8.372	-0.08240242	-0.05654034	-0.09998681	-0.0521073	-0.1	-0.06976295	
8.37408	-0.08251116	-0.05634772	-0.09999222	-0.05093419	-0.1	-0.07040127	
8.37616	-0.08272642	-0.056006	-0.0999954	-0.04808014	-0.1	-0.07107893	
8.37824	-0.08308872	-0.05525713	-0.09999727	-0.0464797	-0.1	-0.07179032	
8.38032	-0.08340938	-0.05456915	-0.09993485	-0.04557903	-0.1	-0.07252368	
8.3824	-0.08360273	-0.05414883	-0.09996101	-0.04499368	-0.1	-0.07324494	
8.38448	-0.08367547	-0.05389444	-0.09997658	-0.04462459	-0.1	-0.0742138	
8.386559	-0.08371286	-0.05404404	-0.09998588	-0.04430347	-0.09976731	-0.07532372	
8.388639	-0.08378275	-0.05461887	-0.09999146	-0.04407436	-0.09929744	-0.07615397	
8.390719	-0.08404603	-0.05485887	-0.09999482	-0.0438584	-0.09873889	-0.07671003	
8.392799	-0.0844666	-0.05472868	-0.09999685	-0.04359236	-0.09838177	-0.07709762	
8.394879	-0.08479369	-0.05487208	-0.09999808	-0.04338589	-0.09814885	-0.07732103	
8.39696	-0.08520354	-0.05507058	-0.09999883	-0.04320834	-0.0979868	-0.07743288	
8.39904	-0.08572715	-0.05484467	-0.09999929	-0.0430826	-0.09799866	-0.0775822	
8.40112	-0.08618349	-0.05450002	-0.09999956	-0.04299993	-0.09807438	-0.0777114	
8.4032	-0.08675589	-0.05391091	-0.09997264	-0.04316775	-0.09807599	-0.07781509	
8.40528	-0.08722115	-0.0534225	-0.09981677	-0.04334398	-0.09804726	-0.07804658	
8.40736	-0.08773315	-0.0528211	-0.09975456	-0.04367154	-0.09797674	-0.07837526	
8.40944	-0.08837298	-0.05207683	-0.09983037	-0.04458714	-0.09786262	-0.07867378	
8.41152	-0.08907822	-0.05132711	-0.09989613	-0.04590871	-0.0977036	-0.07899836	
8.4136	-0.08968341	-0.0507236	-0.09993624	-0.04767801	-0.097545	-0.0792584	
8.41568	-0.09024942	-0.05040704	-0.09996068	-0.04986612	-0.09739015	-0.079459	
8.41776	-0.09067061	-0.05102362	-0.09997559	-0.05164347	-0.09725533	-0.07964908	
8.41984	-0.09092958	-0.05226338	-0.09998475	-0.05297574	-0.09714398	-0.07983378	
8.42192	-0.09155877	-0.05454798	-0.09999042	-0.05481074	-0.0977147	-0.07937977	
8.424	-0.09216907	-0.05619389	-0.09999396	-0.05619005	-0.09849166	-0.07861022	
8.42608	-0.09340883	-0.05767091	-0.09999617	-0.05777466	-0.09832754	-0.0782619	
8.42816	-0.09465352	-0.05875082	-0.09999757	-0.05912016	-0.09780256	-0.07812034	
8.43024	-0.09570137	-0.05947986	-0.09999846	-0.06016854	-0.09715268	-0.07807741	
8.43232	-0.09651577	-0.05995212	-0.09999903	-0.06096303	-0.09624181	-0.07808106	
8.4344	-0.09763408	-0.06033679	-0.09999938	-0.06135761	-0.09485357	-0.07776528	
8.43648	-0.09876597	-0.06071879	-0.09999961	-0.06139015	-0.09276594	-0.07725137	
8.43856	-0.09902719	-0.06091833	-0.09999975	-0.06131639	-0.09005836	-0.07677	
8.440639	-0.09855696	-0.06109457	-0.09996255	-0.06108535	-0.0874223	-0.07617022	
8.442719	-0.09738357	-0.0614953	-0.09978743	-0.06089463	-0.08458395	-0.07564355	
8.444799	-0.09568805	-0.06205986	-0.09964169	-0.06077709	-0.08156098	-0.07520241	
8.446879	-0.09374759	-0.06236349	-0.09941247	-0.06098396	-0.07846785	-0.07527359	
8.448959	-0.0917358	-0.06267917	-0.09921785	-0.06141095	-0.07583731	-0.07552703	
8.451039	-0.08952311	-0.06303854	-0.09902979	-0.06195977	-0.07306841	-0.07581429	
8.45312	-0.08713378	-0.06369568	-0.09902248	-0.06263287	-0.07050989	-0.07619669	
8.4552	-0.08481473	-0.06462336	-0.0991073	-0.06366413	-0.06795458	-0.07679033	
8.45728	-0.08244822	-0.06527198	-0.09913471	-0.06483617	-0.06550989	-0.0773169	
8.45936	-0.07966211	-0.06565619	-0.09922312	-0.06601886	-0.06303637	-0.07772815	
8.46144	-0.07651936	-0.06569638	-0.09938874	-0.06730358	-0.06047054	-0.07822999	
8.46352	-0.07303774	-0.06558695	-0.09944965	-0.06826747	-0.05771023	-0.07861993	
8.4656	-0.06959134	-0.0651261	-0.09953714	-0.06870578	-0.05509835	-0.07899653	
8.46768	-0.06638627	-0.06490988	-0.0995605	-0.06893747	-0.05273628	-0.07953824	
8.46976	-0.06337675	-0.06582717	-0.09953538	-0.0694228	-0.05035536	-0.0805532	
8.47184	-0.06057606	-0.06702381	-0.09947262	-0.06985474	-0.04814798	-0.08182133	
8.47392	-0.05768856	-0.06824771	-0.09935077	-0.07024303	-0.04552278	-0.08327866	
8.476	-0.05474496	-0.06937556	-0.09913128	-0.07063086	-0.04282558	-0.08483006	
8.47808	-0.05223376	-0.07031096	-0.09891288	-0.07109816	-0.0406362	-0.08623026	
8.48016	-0.05046233	-0.07099324	-0.09867106	-0.07125747	-0.03914658	-0.08786009	
8.48224	-0.04894175	-0.07191312	-0.09840064	-0.07138623	-0.03788825	-0.08968888	
8.48432	-0.04753961	-0.07298692	-0.09827433	-0.07153432	-0.03676035	-0.09172766	
8.4864	-0.04624441	-0.07415301	-0.09813989	-0.07169877	-0.03573765	-0.09401862	
8.48848	-0.04504908	-0.07625354	-0.09789688	-0.07227581	-0.03508139	-0.0964293	
8.49056	-0.04388701	-0.07801547	-0.09784409	-0.0728009	-0.0346496	-0.09783485	
8.49264	-0.0428838	-0.07903412	-0.0977086	-0.07321373	-0.03432011	-0.09874044	
8.49472	-0.04217796	-0.07946327	-0.09774528	-0.07330012	-0.0340571	-0.09935405	
8.496799	-0.04173734	-0.07931918	-0.09769525	-0.07306574	-0.03384874	-0.09970282	
8.498879	-0.04157706	-0.0790295	-0.0975641	-0.07287534	-0.03368815	-0.09986254	
8.500959	-0.04163926	-0.07872734	-0.09744278	-0.07277384	-0.03356977	-0.09993608	
8.503039	-0.04184688	-0.07847314	-0.09736536	-0.07264054	-0.03348874	-0.0999701	
8.505119	-0.04195209	-0.0786112	-0.09725285	-0.07261286	-0.03347686	-0.09998595	
8.5072	-0.0419592	-0.07888719	-0.09697693	-0.07264665	-0.03353304	-0.09999339	
8.50928	-0.04189362	-0.07918285	-0.09666517	-0.07271434	-0.03355929	-0.09999689	
8.51136	-0.04178769	-0.07965276	-0.09639806	-0.07266966	-0.03356192	-0.09999853	
8.51344	-0.04166728	-0.08007072	-0.09631272	-0.07253369	-0.03391908	-0.09999931	
8.51552	-0.04155202	-0.08043624	-0.09636585	-0.0723206	-0.03452726	-0.09999967	
8.5176	-0.04145221	-0.08082587	-0.09642258	-0.07221109	-0.03492913	-0.09999985	
8.51968	-0.04137992	-0.08108229	-0.09639194	-0.07217054	-0.03516982	-0.09999993	
8.52176	-0.04134559	-0.08110786	-0.09635341	-0.07221479	-0.0353209	-0.09999996	
8.52384	-0.0413468	-0.08109044	-0.09622044	-0.07225028	-0.0354261	-0.09999998	
8.52592	-0.04136736	-0.08107106	-0.09628838	-0.07226501	-0.03550638	-0.09999999	
8.528	-0.04140322	-0.08105606	-0.09638473	-0.07225978	-0.03557392	-0.09999999	
8.53008	-0.04154073	-0.08117483	-0.0966081	-0.07227616	-0.0356361	-0.1	
8.53216	-0.04170837	-0.08125524	-0.09657437	-0.07225323	-0.03569721	-0.1	
8.53424	-0.04188585	-0.08128019	-0.09607671	-0.0721972	-0.03575985	-0.1	
8.53632	-0.04206746	-0.08113788	-0.09514928	-0.07218014	-0.03582522	-0.1	
8.5384	-0.0422513	-0.08095472	-0.09404749	-0.07224576	-0.03614221	-0.1	
8.54048	-0.04296466	-0.08085593	-0.09264287	-0.07248912	-0.03664142	-0.1	
8.54256	-0.04353996	-0.08078706	-0.09069964	-0.07270953	-0.0370032	-0.1	
8.54464	-0.0439164	-0.0807227	-0.08826975	-0.0728662	-0.03723889	-0.1	
8.54672	-0.04439681	-0.08063039	-0.08551625	-0.07290317	-0.03739152	-0.09993742	
8.5488	-0.04498601	-0.08050852	-0.08264441	-0.07283954	-0.03749679	-0.09982696	
8.550879	-0.04563601	-0.08034804	-0.07976573	-0.07277786	-0.03757546	-0.09991275	
8.552959	-0.04610179	-0.08017132	-0.07710862	-0.07291383	-0.03763894	-0.09995496	
8.555039	-0.04641487	-0.07989942	-0.07450972	-0.0734012	-0.03769861	-0.09996592	
8.557119	-0.04679011	-0.07971669	-0.07210966	-0.07418822	-0.03775922	-0.09983456	
8.559199	-0.04704806	-0.07962713	-0.06967811	-0.075215	-0.03802032	-0.09985068	
8.56128	-0.04719594	-0.07927839	-0.06715029	-0.07634235	-0.03823412	-0.09988335	
8.56336	-0.04727602	-0.07892301	-0.06460807	-0.07765017	-0.03854122	-0.09988996	
8.56544	-0.047318	-0.07862496	-0.06206569	-0.07905211	-0.03892606	-0.09988304	
8.56752	-0.04733351	-0.07818161	-0.05953088	-0.0807777	-0.03935607	-0.09986902	
8.5696	-0.04733036	-0.07777047	-0.05696458	-0.08282017	-0.03965155	-0.09985147	
8.57168	-0.04731138	-0.07761581	-0.05483422	-0.08507513	-0.03983356	-0.09983204	
8.57376	-0.04732683	-0.07791471	-0.05312861	-0.08638995	-0.03994041	-0.0998134	
8.57584	-0.0473228	-0.07827024	-0.05178974	-0.08717831	-0.04000087	-0.09979656	
8.57792	-0.04729888	-0.07856882	-0.05073731	-0.08690993	-0.04003928	-0.09978195	
8.58	-0.04726709	-0.07879295	-0.04990412	-0.08641084	-0.04006825	-0.0997695	
8.58208	-0.04723383	-0.07852873	-0.04923895	-0.08406462	-0.04009346	-0.09975898	
8.58416	-0.04720179	-0.07815662	-0.04870408	-0.0818198	-0.0401173	-0.0997502	
8.58624	-0.04718054	-0.07780545	-0.04827283	-0.0801033	-0.04013918	-0.09974287	
8.58832	-0.04717041	-0.07822613	-0.04792408	-0.07848816	-0.040159	-0.09973673	
8.5904	-0.04716827	-0.07878213	-0.04764328	-0.0773231	-0.04017714	-0.09973174	
8.59248	-0.04716175	-0.07927179	-0.04742112	-0.07657018	-0.04019167	-0.09972771	
8.59456	-0.0471495	-0.07965147	-0.04721415	-0.07611458	-0.04020229	-0.09972449	
8.59664	-0.04713407	-0.07992999	-0.04702803	-0.07585451	-0.0402097	-0.0997218	
8.59872	-0.04711769	-0.08012933	-0.04689432	-0.07571749	-0.04021482	-0.09971948	
8.6008	-0.0471014	-0.07979187	-0.04674845	-0.07559465	-0.0402185	-0.09971759	
8.60288	-0.04733969	-0.07934681	-0.04665187	-0.07560737	-0.04022142	-0.09971558	
8.604959	-0.04780037	-0.07892374	-0.04661177	-0.0757306	-0.04022811	-0.09971353	
8.607039	-0.04839575	-0.07851198	-0.04681417	-0.07588013	-0.04024022	-0.09971162	
8.609119	-0.0488199	-0.07819542	-0.04705547	-0.07601859	-0.04029247	-0.09971072	
8.611199	-0.04906477	-0.07811032	-0.04723513	-0.07616296	-0.04037734	-0.09971047	
8.613279	-0.04917967	-0.07835875	-0.04738099	-0.07636868	-0.04044835	-0.09971061	
8.615359	-0.04919792	-0.07870444	-0.04752631	-0.07665608	-0.04055239	-0.09971069	
8.61744	-0.04916161	-0.07890708	-0.04768094	-0.07695412	-0.04063429	-0.09971224	
8.61952	-0.04932891	-0.07898331	-0.0478467	-0.07710716	-0.04093543	-0.09971379	
8.6216	-0.04968927	-0.07883287	-0.04802293	-0.07727226	-0.04141844	-0.09971481	
8.62368	-0.04995461	-0.07864072	-0.04820817	-0.07743736	-0.04176211	-0.09971622	
8.62576	-0.05010198	-0.0784719	-0.04840059	-0.07759138	-0.04195759	-0.09971832	
8.62784	-0.05016158	-0.07834189	-0.04859858	-0.07773025	-0.04204653	-0.09972111	
8.62992	-0.05016387	-0.07860874	-0.04880071	-0.07800441	-0.04206599	-0.09972443	
8.632	-0.05013076	-0.07895303	-0.04900571	-0.078293	-0.04219044	-0.09972716	
8.63408	-0.05007351	-0.07921019	-0.04921249	-0.07854892	-0.04227217	-0.09972962	
8.63616	-0.05001131	-0.07983648	-0.04942024	-0.07899868	-0.04230284	-0.099732	
8.63824	-0.04995481	-0.08161321	-0.04962824	-0.08146995	-0.04229726	-0.09973392	
8.64032	-0.05016249	-0.08332279	-0.04983575	-0.08379738	-0.04235857	-0.09973533	
8.6424	-0.05041627	-0.08467826	-0.05004231	-0.08555732	-0.04240043	-0.09973645	
8.64448	-0.05067015	-0.08594869	-0.05025002	-0.08702151	-0.0424168	-0.09973744	
8.64656	-0.05084804	-0.08718738	-0.05045963	-0.08836063	-0.0424654	-0.09973823	
8.64864	-0.05106236	-0.08855154	-0.05067009	-0.0897819	-0.04260672	-0.09973884	
8.65072	-0.05135975	-0.08971149	-0.05087982	-0.0909097	-0.04255748	-0.09973954	
8.6528	-0.05172041	-0.09082733	-0.05108744	-0.0921885	-0.04227498	-0.09974045	
8.65488	-0.05215165	-0.09212382	-0.0512922	-0.09366135	-0.04178241	-0.09974151	
8.65696	-0.05211905	-0.09337681	-0.0514933	-0.09508365	-0.04128649	-0.09974306	
8.659039	-0.05190131	-0.09439118	-0.05169052	-0.09621882	-0.04090903	-0.09974494	
8.661119	-0.05067838	-0.09588037	-0.05188118	-0.09654045	-0.04005181	-0.09974702	
8.663199	-0.04952979	-0.09707814	-0.05206334	-0.09657334	-0.03935635	-0.0997495	
8.665279	-0.04839976	-0.09809407	-0.05223779	-0.09676269	-0.03873062	-0.09975228	
8.667359	-0.0473976	-0.0988835	-0.05240573	-0.09731372	-0.03820165	-0.09975459	
8.669439	-0.0466365	-0.09945655	-0.05256814	-0.09786484	-0.03792543	-0.09975624	
8.67152	-0.0460084	-0.09973935	-0.05272575	-0.09848544	-0.03777232	-0.09975725	
8.6736	-0.04568112	-0.09987456	-0.05287902	-0.09901073	-0.03765892	-0.09975818	
8.67568	-0.04547777	-0.0999393	-0.05302828	-0.09898089	-0.03745726	-0.09975923	
8.67776	-0.04540575	-0.09997043	-0.05317376	-0.09886931	-0.037396	-0.09976003	
8.67984	-0.04536062	-0.09998549	-0.05331564	-0.09875237	-0.03766913	-0.09976043	
8.68192	-0.04526255	-0.09999283	-0.05345405	-0.09877799	-0.03813076	-0.09976035	
8.684	-0.04514693	-0.09999643	-0.05358911	-0.09883834	-0.03868052	-0.09975975	
8.68608	-0.04503109	-0.09999821	-0.05372095	-0.09889579	-0.03926005	-0.09975876	
8.68816	-0.04484506	-0.0999991	-0.05384968	-0.09885459	-0.03978017	-0.09975747	
8.69024	-0.04500055	-0.09999954	-0.0539754	-0.09878816	-0.04028846	-0.09975601	
8.69232	-0.04542919	-0.09999976	-0.05409821	-0.09872293	-0.04078182	-0.09975445	
8.6944	-0.04600755	-0.09999988	-0.0542182	-0.09866659	-0.04125321	-0.09975287	
8.69648	-0.04664513	-0.09999993	-0.05433548	-0.09861982	-0.04169851	-0.09975129	
8.69856	-0.04728837	-0.09999996	-0.05445014	-0.09858108	-0.04211629	-0.09974976	
8.70064	-0.0479091	-0.09999764	-0.05456226	-0.09854841	-0.04250679	-0.09974828	
8.70272	-0.04849429	-0.09999243	-0.05467193	-0.09852012	-0.04287118	-0.09974688	
8.7048	-0.04903928	-0.09998697	-0.05477924	-0.09849487	-0.04321107	-0.09974554	
8.70688	-0.04934008	-0.09967446	-0.05488425	-0.09819071	-0.04353467	-0.09974428	
8.70896	-0.04960599	-0.09929988	-0.05498706	-0.09784237	-0.04407255	-0.09974309	
8.71104	-0.04984355	-0.09893016	-0.05508773	-0.09746622	-0.04474206	-0.0997418	
8.71312	-0.05003535	-0.09861583	-0.05518632	-0.09713746	-0.04573142	-0.0997403	
8.715199	-0.05017166	-0.09833803	-0.05528292	-0.09688613	-0.04687908	-0.09973837	
8.717279	-0.05024617	-0.09811246	-0.05537758	-0.09669482	-0.04765375	-0.09973597	
8.719359	-0.05026739	-0.09784271	-0.05547035	-0.09642269	-0.04837768	-0.09973345	
8.721439	-0.05052083	-0.09746177	-0.05556131	-0.0962339	-0.04937042	-0.09973109	
8.723519	-0.05096561	-0.09709259	-0.05565049	-0.09609585	-0.05002259	-0.09972873	
8.7256	-0.05148344	-0.09671921	-0.05573797	-0.0964219	-0.05048362	-0.09972657	
8.72768	-0.05193474	-0.09623934	-0.05582378	-0.09736563	-0.05068782	-0.09972471	
8.72976	-0.05234823	-0.09570771	-0.05590797	-0.09827276	-0.05093292	-0.09972334	
8.73184	-0.05277337	-0.09522799	-0.0559906	-0.09903554	-0.0510962	-0.09972227	
8.73392	-0.05321496	-0.09460938	-0.05607169	-0.09929325	-0.05120758	-0.09972144	
8.736	-0.05368308	-0.09402167	-0.05615129	-0.09932707	-0.0515111	-0.09972081	
8.73808	-0.054144	-0.09348299	-0.05622946	-0.09946311	-0.05187699	-0.09972017	
8.74016	-0.05436054	-0.09303026	-0.05630621	-0.09961632	-0.0520348	-0.09971936	
8.74224	-0.05442385	-0.0926029	-0.05638159	-0.09964928	-0.05205835	-0.0997186	
8.74432	-0.05453065	-0.09211951	-0.05645563	-0.09944808	-0.05205151	-0.09971799	
8.7464	-0.05472971	-0.09167928	-0.05652838	-0.099187	-0.05215882	-0.09971759	
8.74848	-0.0550042	-0.09119643	-0.05659985	-0.09896713	-0.05238361	-0.09971728	
8.75056	-0.05530003	-0.09055868	-0.05667008	-0.09939897	-0.05298739	-0.09971697	
8.75264	-0.05559322	-0.08985209	-0.05647074	-0.09964789	-0.05383822	-0.09971654	
8.75472	-0.05586256	-0.08916686	-0.05600285	-0.09979235	-0.05458177	-0.09971473	
8.7568	-0.05599471	-0.08858078	-0.05557625	-0.09987705	-0.05515806	-0.09971092	
8.75888	-0.05604455	-0.08811676	-0.05526628	-0.09992703	-0.05560045	-0.09970603	
8.76096	-0.05606124	-0.08764312	-0.05488884	-0.09995662	-0.05629678	-0.09970099	
8.76304	-0.05638246	-0.08631784	-0.05335557	-0.09997418	-0.05814137	-0.09920271	
8.76512	-0.05665362	-0.08488704	-0.05192428	-0.09998462	-0.05952152	-0.09853471	
8.7672	-0.05684821	-0.08364505	-0.05088452	-0.09999083	-0.06046143	-0.09787413	
8.769279	-0.05698126	-0.08266777	-0.05020284	-0.09999453	-0.06076763	-0.09729696	
8.771359	-0.05706986	-0.08193891	-0.04977914	-0.09999673	-0.06082445	-0.09682567	
8.773439	-0.05714203	-0.08144656	-0.04953443	-0.09999805	-0.06084146	-0.09657007	
8.775519	-0.05707916	-0.08115041	-0.04950863	-0.09992557	-0.06082815	-0.09643669	
8.777599	-0.05693943	-0.08096194	-0.0496093	-0.09954458	-0.06080496	-0.09644148	
8.77968	-0.05688653	-0.08083508	-0.04983879	-0.09909544	-0.06080558	-0.09650499	
8.78176	-0.05689734	-0.08073972	-0.05015949	-0.09868135	-0.06081799	-0.09658618	
8.78384	-0.05697892	-0.08053105	-0.05045459	-0.09884799	-0.06083507	-0.09671979	
8.78592	-0.0570894	-0.08030393	-0.05064582	-0.09922201	-0.06085203	-0.09685995	
8.788	-0.05720751	-0.08009502	-0.05074836	-0.09892827	-0.06086893	-0.09698603	
8.79008	-0.05733146	-0.07991479	-0.05080753	-0.09795377	-0.06088582	-0.09717914	
8.79216	-0.05730125	-0.07935411	-0.05099345	-0.09671865	-0.06092053	-0.09737848	
8.79424	-0.05723423	-0.07840574	-0.05128879	-0.09541801	-0.06096262	-0.09747165	
8.79632	-0.05729217	-0.07709482	-0.05173769	-0.09403633	-0.0610153	-0.09694456	
8.7984	-0.05729722	-0.0757793	-0.0521102	-0.09211227	-0.06098874	-0.09622113	
8.80048	-0.05726812	-0.07442908	-0.05244976	-0.08981724	-0.0609258	-0.09553952	
8.80256	-0.05721967	-0.07307476	-0.05286714	-0.08757997	-0.06086802	-0.0949235	
8.80464	-0.05720437	-0.07170543	-0.05358868	-0.08541248	-0.06083084	-0.09415834	
8.80672	-0.05718013	-0.07036395	-0.05470717	-0.0834448	-0.06080835	-0.09212733	
8.8088	-0.05712833	-0.06902304	-0.05605995	-0.08123275	-0.06089646	-0.08942746	
8.81088	-0.05706428	-0.06768292	-0.05760394	-0.07868415	-0.06103153	-0.08650519	
8.81296	-0.05699917	-0.06637782	-0.05946883	-0.07599989	-0.06117565	-0.08372004	
8.81504	-0.05693671	-0.06522948	-0.06153136	-0.0731272	-0.06131326	-0.08115865	
8.81712	-0.05687033	-0.06422646	-0.06382485	-0.07002176	-0.06141986	-0.07881852	
8.8192	-0.05679969	-0.06337035	-0.06629448	-0.06667014	-0.06150112	-0.07673967	
8.82128	-0.05672453	-0.06257865	-0.06907611	-0.0634215	-0.06156696	-0.07505257	
8.823359	-0.05661577	-0.06186555	-0.07244273	-0.06025119	-0.06162143	-0.07350546	
8.825439	-0.0564899	-0.06119652	-0.07622757	-0.05774645	-0.06158471	-0.07208955	
8.827519	-0.05709115	-0.06062609	-0.07883716	-0.05601514	-0.06151387	-0.07091067	
8.829599	-0.05837822	-0.06000916	-0.08010608	-0.05478613	-0.06139085	-0.06978729	
8.831679	-0.06028864	-0.05922334	-0.08076535	-0.05399119	-0.06125018	-0.06860666	
8.833759	-0.06276664	-0.05821745	-0.08113643	-0.05342091	-0.06178075	-0.06754	
8.83584	-0.06584477	-0.05709423	-0.08136604	-0.05298186	-0.06293295	-0.06659316	
8.83792	-0.06928781	-0.05597366	-0.08161628	-0.05272754	-0.06461229	-0.06568509	
8.84	-0.07280801	-0.05528511	-0.0818413	-0.05254428	-0.06656323	-0.06477842	
8.84208	-0.07650176	-0.05482396	-0.08203042	-0.05239622	-0.06918624	-0.06368133	
8.84416	-0.07818656	-0.05446975	-0.08223513	-0.05236976	-0.07237749	-0.06231937	
8.84624	-0.07868243	-0.05422346	-0.08246288	-0.05247639	-0.07616431	-0.06089037	
8.84832	-0.07871518	-0.05400871	-0.08278584	-0.05251466	-0.08035628	-0.05964727	
8.8504	-0.07861667	-0.05384122	-0.08307262	-0.0525032	-0.0855867	-0.05859131	
8.85248	-0.07852811	-0.05371426	-0.08336644	-0.05249287	-0.09246898	-0.05771313	
8.85456	-0.07844237	-0.05362562	-0.08361063	-0.05244898	-0.09709539	-0.05695706	
8.85664	-0.07835831	-0.05357011	-0.08379656	-0.05241628	-0.09886766	-0.05630189	
8.85872	-0.07827599	-0.05354284	-0.08393197	-0.05241762	-0.09955372	-0.0557426	
8.8608	-0.07819546	-0.05353987	-0.08402817	-0.05245425	-0.09982233	-0.05527318	
8.86288	-0.07809279	-0.05357652	-0.08412202	-0.05268127	-0.09992881	-0.05495848	
8.86496	-0.07797714	-0.05363269	-0.08420058	-0.05284301	-0.09997138	-0.05470698	
8.86704	-0.07783089	-0.05371524	-0.08434408	-0.0529856	-0.09998847	-0.05452861	
8.86912	-0.07768292	-0.05380861	-0.08447377	-0.05312685	-0.09999533	-0.05438418	
8.8712	-0.0775413	-0.0540344	-0.08457028	-0.05327285	-0.0999981	-0.05426577	
8.87328	-0.07745177	-0.05427959	-0.08465914	-0.05342513	-0.09999922	-0.05423068	
8.87536	-0.07746575	-0.05446016	-0.08472186	-0.05358342	-0.09999968	-0.05422814	
8.877439	-0.07755797	-0.05456268	-0.08475865	-0.05374676	-0.09999987	-0.05424481	
8.879519	-0.07769518	-0.0546006	-0.0847749	-0.05391409	-0.09999994	-0.05427954	
8.881599	-0.07785253	-0.05459363	-0.08477635	-0.05408431	-0.09999998	-0.05433398	
8.883679	-0.07801454	-0.05455943	-0.08476765	-0.05425644	-0.09999999	-0.05440958	
8.885759	-0.07816757	-0.05459074	-0.0847903	-0.05442961	-0.09999999	-0.0545662	
8.887839	-0.07822	-0.05476104	-0.08481686	-0.05460306	-0.1	-0.05474784	
8.88992	-0.07818767	-0.05515459	-0.08488403	-0.05477613	-0.1	-0.05496196	
8.892	-0.07811543	-0.05548989	-0.08494586	-0.05494834	-0.1	-0.05518275	
8.89408	-0.07803427	-0.05572233	-0.08498989	-0.05511928	-0.1	-0.05540433	
8.89616	-0.07791362	-0.05590447	-0.08506961	-0.05528862	-0.1	-0.05563145	
8.89824	-0.07776653	-0.05638978	-0.08519255	-0.05545609	-0.1	-0.05587931	
8.90032	-0.07763105	-0.0567742	-0.08531605	-0.05562137	-0.1	-0.05614715	
8.9024	-0.07760075	-0.05702515	-0.08544775	-0.0557843	-0.1	-0.05639229	
8.90448	-0.07752766	-0.05717234	-0.08557982	-0.05594473	-0.1	-0.05663181	
8.90656	-0.07774089	-0.05743843	-0.08630124	-0.05610257	-0.1	-0.05687198	
8.90864	-0.07794764	-0.05769973	-0.08706412	-0.05625771	-0.1	-0.05711451	
8.91072	-0.07840943	-0.05788257	-0.08771466	-0.05641006	-0.1	-0.05735923	
8.9128	-0.07892822	-0.05799248	-0.08821852	-0.05656026	-0.1	-0.05760527	
8.91488	-0.07941432	-0.058034	-0.0885878	-0.05670873	-0.1	-0.05785162	
8.91696	-0.07973525	-0.05810323	-0.08889562	-0.05685546	-0.1	-0.05809724	
8.91904	-0.07988627	-0.05869152	-0.08912704	-0.05700008	-0.1	-0.0583412	
8.92112	-0.07972936	-0.05967521	-0.08918224	-0.05714212	-0.1	-0.05858268	
8.9232	-0.07955482	-0.06041592	-0.08915823	-0.05728122	-0.1	-0.05882099	
8.92528	-0.07945479	-0.06084929	-0.08910178	-0.05741711	-0.1	-0.05905553	
8.92736	-0.07955222	-0.06106893	-0.08914308	-0.0575495	-0.1	-0.05928582	
8.92944	-0.07962362	-0.06126945	-0.08920842	-0.05767822	-0.1	-0.05951149	
8.93152	-0.07963013	-0.06150635	-0.08926881	-0.05780325	-0.1	-0.05973223	
8.933599	-0.07971573	-0.06177193	-0.08923814	-0.05792484	-0.1	-0.05994782	
8.935679	-0.07979205	-0.06193442	-0.0891717	-0.05804329	-0.1	-0.06015811	
