Time	BR_Ankle PF E	BR_Ankle PF F	BR_Hip PF E	BR_Hip PF F	BR_Knee PF E	BR_Knee PF F	
5.88848	-0.05808753	-0.05849254	-0.05821031	-0.05914464	-0.05808558	-0.05948162	
5.89056	-0.05809059	-0.05843581	-0.05832036	-0.05907219	-0.05808867	-0.05945613	
5.89264	-0.0580936	-0.05839524	-0.05845701	-0.05898598	-0.05809171	-0.05941794	
5.89472	-0.05809656	-0.05833349	-0.05858732	-0.05888027	-0.05809471	-0.05937346	
5.8968	-0.05809947	-0.05827413	-0.05872726	-0.05875595	-0.05809765	-0.05932688	
5.89888	-0.05810234	-0.05821738	-0.05886958	-0.05863334	-0.05810055	-0.05926917	
5.90096	-0.05810516	-0.05817452	-0.05905757	-0.05845907	-0.0581034	-0.05923356	
5.90304	-0.05810794	-0.05816589	-0.05926592	-0.05822059	-0.0581062	-0.05922726	
5.90512	-0.05811067	-0.05813259	-0.0594682	-0.05799135	-0.05810896	-0.05919261	
5.9072	-0.05811336	-0.05808261	-0.05969067	-0.05780419	-0.05811168	-0.05915784	
5.90928	-0.05825506	-0.05805988	-0.05992046	-0.05764497	-0.05811435	-0.05913553	
5.91136	-0.05850182	-0.05805475	-0.06012728	-0.05751055	-0.05811698	-0.05909998	
5.91344	-0.05878781	-0.05802245	-0.06032239	-0.05739689	-0.05811957	-0.05908603	
5.91552	-0.05908759	-0.05795233	-0.0605058	-0.05730109	-0.05817414	-0.05907242	
5.9176	-0.05936583	-0.05784012	-0.06067907	-0.05722072	-0.05827481	-0.05906532	
5.91968	-0.05963519	-0.05771295	-0.06083616	-0.05715382	-0.058405	-0.05904823	
5.92176	-0.05987795	-0.05761345	-0.060964	-0.05709874	-0.05851277	-0.05902505	
5.92384	-0.0600917	-0.05752939	-0.06106804	-0.05705405	-0.05862546	-0.05899236	
5.92592	-0.06030643	-0.05746005	-0.06114593	-0.05701855	-0.05874079	-0.05895574	
5.928	-0.06050085	-0.05740303	-0.06122164	-0.05699118	-0.05887374	-0.05890169	
5.93008	-0.06067473	-0.05735669	-0.06128234	-0.05697101	-0.05899742	-0.05883675	
5.93216	-0.06082679	-0.05731957	-0.0613336	-0.05695722	-0.05913285	-0.05876474	
5.93424	-0.0609542	-0.05729045	-0.06137626	-0.05694906	-0.05928695	-0.0586577	
5.93632	-0.06105074	-0.05726826	-0.06141397	-0.05694587	-0.05943197	-0.05850001	
5.9384	-0.06111773	-0.05725211	-0.06144263	-0.05694705	-0.05958361	-0.0583329	
5.94048	-0.06117507	-0.05724118	-0.06145904	-0.05695203	-0.0597296	-0.05811196	
5.94256	-0.06121663	-0.05723479	-0.06145801	-0.05696033	-0.05987181	-0.05791924	
5.94464	-0.06124591	-0.05723231	-0.06145699	-0.05697149	-0.06002645	-0.05775897	
5.94672	-0.06126586	-0.05723321	-0.06144917	-0.05698511	-0.0601868	-0.05762383	
5.9488	-0.06127601	-0.05723701	-0.06144712	-0.05700079	-0.06033978	-0.05751023	
5.95088	-0.06127521	-0.05724328	-0.06143925	-0.05701822	-0.06050538	-0.05741486	
5.95296	-0.06128879	-0.05725165	-0.06142357	-0.05703707	-0.06064769	-0.05733518	
5.95504	-0.06128589	-0.05726179	-0.0614104	-0.05705707	-0.06078114	-0.05726904	
5.95712	-0.06128928	-0.0572734	-0.06140576	-0.05707799	-0.0608978	-0.05721469	
5.9592	-0.06129647	-0.05728621	-0.06140574	-0.0570996	-0.06099335	-0.05717063	
5.96128	-0.06129458	-0.05730002	-0.06139988	-0.05712171	-0.06107223	-0.0571356	
5.96336	-0.06127802	-0.05731461	-0.06138853	-0.05714415	-0.06113715	-0.05710849	
5.96544	-0.06127038	-0.05732981	-0.06136074	-0.05716676	-0.06120475	-0.05708835	
5.96752	-0.06124813	-0.05734546	-0.06132788	-0.05718944	-0.06126701	-0.05707431	
5.9696	-0.06123296	-0.05736145	-0.06129765	-0.05721205	-0.06130882	-0.05706564	
5.97168	-0.06122562	-0.05737764	-0.06127753	-0.05723452	-0.06133499	-0.05706167	
5.97376	-0.0612184	-0.05739395	-0.06125988	-0.05725677	-0.06136083	-0.0570618	
5.97584	-0.06120231	-0.05741029	-0.06124647	-0.05727872	-0.06136704	-0.05706549	
5.97792	-0.06118397	-0.0574266	-0.06124026	-0.05730032	-0.06137414	-0.05707225	
5.98	-0.06115745	-0.0574428	-0.06123234	-0.05732153	-0.06137086	-0.05708166	
5.98208	-0.0611476	-0.05745886	-0.06120866	-0.05734232	-0.06137514	-0.05709332	
5.98416	-0.06112941	-0.05747474	-0.06119227	-0.05736267	-0.0613678	-0.05710687	
5.98624	-0.06111094	-0.05749039	-0.06117778	-0.05738256	-0.06137079	-0.05712202	
5.98832	-0.06108943	-0.0575058	-0.06115776	-0.05740196	-0.06137429	-0.05713847	
5.9904	-0.06106999	-0.05752094	-0.06113778	-0.05742089	-0.06136626	-0.05715597	
5.99248	-0.06106435	-0.0575358	-0.06111423	-0.05743932	-0.06135273	-0.05717431	
5.99456	-0.06105196	-0.05755037	-0.06108184	-0.05745727	-0.06134028	-0.05719328	
5.99664	-0.06104504	-0.05756464	-0.06106496	-0.05747474	-0.06133006	-0.05721271	
5.99872	-0.06102763	-0.0575786	-0.06104139	-0.05749173	-0.06131374	-0.05723245	
6.0008	-0.06100338	-0.05759225	-0.06101577	-0.05750826	-0.06129354	-0.05725238	
6.00288	-0.06099389	-0.0576056	-0.06098891	-0.05752433	-0.06127208	-0.05727238	
6.00496	-0.06097288	-0.05761864	-0.06096004	-0.05753996	-0.06124758	-0.05729235	
6.00704	-0.06095795	-0.05763137	-0.06094925	-0.05755515	-0.06122787	-0.05731222	
6.00912	-0.06094192	-0.05764381	-0.06092555	-0.05756992	-0.06120159	-0.05733191	
6.0112	-0.06093438	-0.05765595	-0.06091863	-0.05758427	-0.06118131	-0.05735137	
6.01328	-0.06090888	-0.05766781	-0.06090316	-0.05759824	-0.06116941	-0.05737054	
6.01536	-0.06089068	-0.05767938	-0.06088457	-0.05761182	-0.06115456	-0.0573894	
6.01744	-0.06086687	-0.05769068	-0.0608791	-0.05762504	-0.06114547	-0.05740792	
6.01952	-0.06085127	-0.0577017	-0.06087168	-0.05763789	-0.06113678	-0.05742606	
6.0216	-0.06083158	-0.05771247	-0.06085048	-0.05765041	-0.06112087	-0.05744382	
6.02368	-0.06080514	-0.05772299	-0.06083658	-0.05766259	-0.06110426	-0.05746118	
6.02576	-0.0607794	-0.05773325	-0.06082733	-0.05767445	-0.06107867	-0.05747814	
6.02784	-0.0607588	-0.05774328	-0.06081591	-0.05768601	-0.0610683	-0.0574947	
6.02992	-0.06075797	-0.05775307	-0.06080504	-0.05769727	-0.06105867	-0.05751084	
6.032	-0.06074679	-0.05776264	-0.06078718	-0.05770824	-0.06104233	-0.05752658	
6.03408	-0.06074647	-0.05777199	-0.0607781	-0.05771894	-0.0610142	-0.05754192	
6.03616	-0.06073738	-0.05778113	-0.06075969	-0.05772937	-0.0609883	-0.05755687	
6.03824	-0.06072101	-0.05779006	-0.0607387	-0.05773956	-0.06097061	-0.05757142	
6.04032	-0.06071366	-0.05779879	-0.06071429	-0.05774949	-0.06095653	-0.0575856	
6.0424	-0.06069708	-0.05780733	-0.0606945	-0.05775918	-0.06093637	-0.05759941	
6.04448	-0.06067757	-0.05781568	-0.06066731	-0.05776865	-0.06090928	-0.05761285	
6.04656	-0.06066925	-0.05782384	-0.06064527	-0.05777789	-0.06090087	-0.05762595	
6.04864	-0.0606581	-0.05783184	-0.06063273	-0.05778692	-0.06088666	-0.05763871	
6.05072	-0.06063904	-0.05783966	-0.06062688	-0.05779574	-0.06086409	-0.05765114	
6.0528	-0.06063495	-0.05784731	-0.06062296	-0.05780437	-0.06085633	-0.05766324	
6.05488	-0.06061543	-0.05785481	-0.06061995	-0.0578128	-0.06084924	-0.05767504	
6.05696	-0.06061241	-0.05786214	-0.06062241	-0.05782104	-0.06082799	-0.05768654	
6.05904	-0.06061382	-0.05786933	-0.06060785	-0.05782911	-0.06081593	-0.05769775	
6.06112	-0.06060151	-0.05787637	-0.06058332	-0.05783699	-0.06080696	-0.05770869	
6.0632	-0.060599	-0.05788326	-0.06057734	-0.05784472	-0.06078483	-0.05771935	
6.06528	-0.06058755	-0.05789002	-0.06056213	-0.05785227	-0.06077779	-0.05772975	
6.06736	-0.06058601	-0.05789663	-0.06054617	-0.05785967	-0.06075628	-0.05773991	
6.06944	-0.06056764	-0.05790312	-0.06052651	-0.0578669	-0.06073797	-0.05774982	
6.07152	-0.0605629	-0.05790948	-0.06051761	-0.057874	-0.06071249	-0.05775949	
6.0736	-0.06054518	-0.05791571	-0.06049754	-0.05788094	-0.060706	-0.05776894	
6.07568	-0.06052862	-0.05792182	-0.06049043	-0.05788775	-0.06068461	-0.05777816	
6.07776	-0.06052537	-0.05792782	-0.06049174	-0.05789441	-0.060672	-0.05778718	
6.07984	-0.06050841	-0.0579337	-0.06048088	-0.05790095	-0.06066904	-0.05779599	
6.08192	-0.06049427	-0.05793946	-0.06046477	-0.05790735	-0.0606512	-0.05780461	
6.084	-0.06048139	-0.05794512	-0.06045927	-0.05791362	-0.06063446	-0.05781303	
6.08608	-0.06047133	-0.05795067	-0.06046392	-0.05791978	-0.06062504	-0.05782126	
6.08816	-0.0604554	-0.05795611	-0.06045016	-0.05792581	-0.06061452	-0.05782932	
6.09024	-0.06043661	-0.05796146	-0.06042871	-0.05793173	-0.06059593	-0.0578372	
6.09232	-0.06042986	-0.0579667	-0.06042508	-0.05793753	-0.06058518	-0.05784491	
6.0944	-0.06042191	-0.05797185	-0.06040764	-0.05794323	-0.06056772	-0.05785246	
6.09648	-0.06041508	-0.05797691	-0.06040904	-0.05794881	-0.06055954	-0.05785985	
6.09856	-0.06040752	-0.05798186	-0.06040254	-0.05795429	-0.06056313	-0.05786709	
6.10064	-0.06040536	-0.05798674	-0.06039618	-0.05795967	-0.06056904	-0.05787417	
6.10272	-0.06039881	-0.05799152	-0.06039746	-0.05796495	-0.06056724	-0.05788111	
6.1048	-0.06039089	-0.05799622	-0.06039653	-0.05797013	-0.06054774	-0.05788792	
6.10688	-0.06038503	-0.05800083	-0.06038236	-0.05797521	-0.06053961	-0.05789458	
6.10896	-0.06037584	-0.05800536	-0.06037131	-0.05798021	-0.06052354	-0.05790111	
6.11104	-0.06036102	-0.05800981	-0.06037156	-0.05798511	-0.06050618	-0.0579075	
6.11312	-0.06036134	-0.05801419	-0.06035875	-0.05798992	-0.06048669	-0.05791378	
6.1152	-0.06035496	-0.05801849	-0.06033964	-0.05799465	-0.06048653	-0.05791993	
6.11728	-0.06035072	-0.05802271	-0.06032341	-0.05799929	-0.0604763	-0.05792596	
6.11936	-0.06035113	-0.05802686	-0.06032471	-0.05800385	-0.06046526	-0.05793187	
6.12144	-0.06034766	-0.05803093	-0.06033185	-0.05800833	-0.06044692	-0.05793767	
6.12352	-0.06035484	-0.05803494	-0.06032288	-0.05801273	-0.06042894	-0.05794337	
6.1256	-0.06034755	-0.05803888	-0.060322	-0.05801705	-0.06043153	-0.05794895	
6.12768	-0.06033633	-0.05804275	-0.06031219	-0.0580213	-0.06043825	-0.05795443	
6.12976	-0.06031814	-0.05804655	-0.06029725	-0.05802547	-0.06042958	-0.0579598	
6.13184	-0.06030711	-0.05805029	-0.06028058	-0.05802957	-0.06043204	-0.05796508	
6.13392	-0.0602885	-0.05805397	-0.06026972	-0.0580336	-0.06043498	-0.05797026	
6.136	-0.06027133	-0.05805758	-0.06025589	-0.05803756	-0.0604393	-0.05797534	
6.13808	-0.06026582	-0.05806114	-0.06025025	-0.05804145	-0.06042259	-0.05798033	
6.14016	-0.0602648	-0.05806464	-0.06025878	-0.05804528	-0.06039883	-0.05798523	
6.14224	-0.0602681	-0.05806807	-0.06026749	-0.05804904	-0.06037689	-0.05799004	
6.14432	-0.0602698	-0.05807145	-0.0602711	-0.05805274	-0.06037194	-0.05799476	
6.1464	-0.06026169	-0.05807478	-0.06027619	-0.05805638	-0.06036807	-0.0579994	
6.14848	-0.06025343	-0.05807804	-0.06028048	-0.05805995	-0.06037138	-0.05800396	
6.15056	-0.06025268	-0.05808126	-0.06028054	-0.05806347	-0.0603711	-0.05800844	
6.15264	-0.06025894	-0.05808442	-0.06027159	-0.05806692	-0.06035441	-0.05801284	
6.15472	-0.06026419	-0.05808753	-0.060268	-0.05807032	-0.06034786	-0.05801715	
6.1568	-0.06025837	-0.05809059	-0.06025421	-0.05807366	-0.06034299	-0.0580214	
6.15888	-0.06025999	-0.0580936	-0.06025324	-0.05807695	-0.06034623	-0.05802557	
6.16096	-0.06025759	-0.05809657	-0.06023995	-0.05808019	-0.06033457	-0.05802967	
6.16304	-0.06026176	-0.05809948	-0.0602222	-0.05808337	-0.06033682	-0.0580337	
6.16512	-0.06025682	-0.05810235	-0.06020496	-0.05808649	-0.06032188	-0.05803766	
6.1672	-0.0602388	-0.05810517	-0.06018759	-0.05808957	-0.06031517	-0.05804155	
6.16928	-0.06022913	-0.05810795	-0.06018602	-0.0580926	-0.06030934	-0.05804537	
6.17136	-0.06023071	-0.05811068	-0.06019245	-0.05809557	-0.06029719	-0.05804913	
6.17344	-0.06021599	-0.05811337	-0.06018408	-0.05809851	-0.0602935	-0.05805283	
6.17552	-0.06021516	-0.05811601	-0.06018464	-0.05810139	-0.06027958	-0.05805646	
6.1776	-0.06021062	-0.05811862	-0.06017996	-0.05810422	-0.06027579	-0.05806004	
6.17968	-0.06021516	-0.05812118	-0.06017107	-0.05810702	-0.06027852	-0.05806355	
6.18176	-0.06021539	-0.0581237	-0.06015782	-0.05810976	-0.06028388	-0.05806701	
6.18384	-0.0602076	-0.05812618	-0.060155	-0.05811247	-0.06026937	-0.0580704	
6.18592	-0.06020227	-0.05812863	-0.06016146	-0.05811513	-0.06024888	-0.05807374	
6.188	-0.06019524	-0.05813103	-0.06015849	-0.05811774	-0.06024289	-0.05807703	
6.19008	-0.06018262	-0.0581334	-0.06015462	-0.05812032	-0.0602281	-0.05808026	
6.19216	-0.06016348	-0.05813573	-0.06015447	-0.05812285	-0.06022653	-0.05808344	
6.19424	-0.06014412	-0.05813802	-0.06014608	-0.05812535	-0.06022355	-0.05808657	
6.19632	-0.06012434	-0.05814028	-0.06013037	-0.05812781	-0.0602213	-0.05808964	
6.1984	-0.06011567	-0.05814251	-0.06011108	-0.05813023	-0.06022293	-0.05809267	
6.20048	-0.06011518	-0.0581447	-0.06010208	-0.05813261	-0.06022266	-0.05809565	
6.20256	-0.06012418	-0.05814685	-0.06009564	-0.05813495	-0.06020967	-0.05809858	
6.20464	-0.06012123	-0.05814897	-0.06008411	-0.05813726	-0.06021091	-0.05810146	
6.20672	-0.06012364	-0.05815107	-0.0600835	-0.05813953	-0.06020698	-0.0581043	
6.2088	-0.06012942	-0.05815312	-0.06007817	-0.05814176	-0.06019653	-0.05810709	
6.21088	-0.06012595	-0.05815515	-0.06007158	-0.05814397	-0.06018129	-0.05810983	
6.21296	-0.06011344	-0.05815715	-0.06006245	-0.05814613	-0.06016721	-0.05811253	
6.21504	-0.06010085	-0.05815911	-0.06006535	-0.05814826	-0.0601501	-0.05811519	
6.21712	-0.06009122	-0.05816105	-0.06007833	-0.05815037	-0.06013484	-0.05811781	
6.2192	-0.06009426	-0.05816295	-0.06008051	-0.05815243	-0.06011802	-0.05812038	
6.22128	-0.06010042	-0.05816483	-0.0600848	-0.05815447	-0.0601166	-0.05812292	
6.22336	-0.06011352	-0.05816668	-0.06009088	-0.05815648	-0.06010625	-0.05812541	
6.22544	-0.06011125	-0.0581685	-0.06009616	-0.05815845	-0.06011111	-0.05812787	
6.22752	-0.06010203	-0.05817029	-0.06010403	-0.0581604	-0.06010202	-0.05813029	
6.2296	-0.06009108	-0.05817205	-0.06011263	-0.05816231	-0.06011146	-0.05813266	
6.23168	-0.06009828	-0.05817379	-0.06011903	-0.0581642	-0.06011134	-0.05813501	
6.23376	-0.06010698	-0.05817551	-0.06012123	-0.05816606	-0.06010621	-0.05813731	
6.23584	-0.06010839	-0.0581772	-0.06012433	-0.05816789	-0.06009484	-0.05813958	
6.23792	-0.06010453	-0.05817886	-0.06012906	-0.05816969	-0.06008486	-0.05814182	
6.24	-0.06009711	-0.0581805	-0.06013156	-0.05817147	-0.0600788	-0.05814402	
6.24208	-0.06008194	-0.05818211	-0.06012766	-0.05817321	-0.06005199	-0.05814618	
6.24416	-0.0600727	-0.0581837	-0.06011282	-0.05817493	-0.05998978	-0.05814832	
6.24624	-0.06002715	-0.05818526	-0.06010972	-0.05817663	-0.05989971	-0.05815042	
6.24832	-0.05995961	-0.05818681	-0.06009548	-0.0581783	-0.05979916	-0.05815249	
6.2504	-0.05988319	-0.05818832	-0.06008951	-0.05817995	-0.05969992	-0.05815452	
6.25248	-0.05979209	-0.05818982	-0.06008925	-0.05818157	-0.05959687	-0.05815652	
6.25456	-0.05969593	-0.0581913	-0.06008889	-0.05818317	-0.0595026	-0.0581585	
6.25664	-0.05957516	-0.05819275	-0.06009383	-0.05818474	-0.05938606	-0.05816044	
6.25872	-0.05945127	-0.05819418	-0.06009983	-0.05818629	-0.05927165	-0.05816236	
6.2608	-0.05930386	-0.05819559	-0.06009496	-0.05818782	-0.05913206	-0.05816425	
6.26288	-0.05914187	-0.05819698	-0.06007824	-0.05818932	-0.0589973	-0.0581661	
6.26496	-0.05895137	-0.05819835	-0.06006564	-0.0581908	-0.05883577	-0.05816793	
6.26704	-0.05872758	-0.0581997	-0.06005577	-0.05819226	-0.05866269	-0.05817737	
6.26912	-0.05842906	-0.05820103	-0.06004731	-0.0581937	-0.05842591	-0.05825988	
6.2712	-0.05814778	-0.05825699	-0.06003107	-0.05819512	-0.05816374	-0.05838056	
6.27328	-0.05791719	-0.05838859	-0.06001754	-0.05819651	-0.05792738	-0.05855792	
6.27536	-0.05772075	-0.05860206	-0.06001151	-0.05819789	-0.0577305	-0.05879731	
6.27744	-0.05755406	-0.05885471	-0.06001968	-0.05819925	-0.05756257	-0.05905883	
6.27952	-0.05741213	-0.05911426	-0.06002932	-0.05820058	-0.0574198	-0.05931817	
6.2816	-0.05729138	-0.05937568	-0.060039	-0.0582019	-0.05729831	-0.05958413	
6.28368	-0.05718891	-0.05962589	-0.06004135	-0.05820319	-0.05719521	-0.05982347	
6.28576	-0.05710237	-0.05985768	-0.06003653	-0.05820447	-0.05710812	-0.06004247	
6.28784	-0.05702982	-0.06006151	-0.06003981	-0.05820573	-0.05703508	-0.06023714	
6.28992	-0.05696964	-0.06024394	-0.06002908	-0.05820697	-0.05697449	-0.06041472	
6.292	-0.05692045	-0.06040637	-0.05999928	-0.05820819	-0.05692493	-0.06057586	
6.29408	-0.05688107	-0.06054275	-0.05989483	-0.0582094	-0.05688521	-0.06069587	
6.29616	-0.05685046	-0.06066803	-0.05975695	-0.05821059	-0.05685429	-0.06080697	
6.29824	-0.05682767	-0.06076435	-0.05949653	-0.05821176	-0.05683123	-0.06089012	
6.30032	-0.05681189	-0.06084582	-0.05914776	-0.05821291	-0.05681519	-0.06097451	
6.3024	-0.05680237	-0.060924	-0.0587144	-0.05822052	-0.05680543	-0.06103493	
6.30448	-0.05679841	-0.0609915	-0.05838096	-0.05833451	-0.05680126	-0.06108607	
6.30656	-0.05679939	-0.06103076	-0.05809674	-0.05856982	-0.05680203	-0.06113498	
6.30864	-0.05680472	-0.06105495	-0.0578573	-0.0588711	-0.05680719	-0.06117581	
6.31072	-0.05681389	-0.06107515	-0.05765339	-0.0592045	-0.05681618	-0.06120374	
6.3128	-0.05682638	-0.06109257	-0.05747924	-0.05955333	-0.05682851	-0.06122194	
6.31488	-0.05684175	-0.06110772	-0.05733018	-0.05989353	-0.05684372	-0.06122442	
6.31696	-0.05685958	-0.06112999	-0.05720263	-0.06019477	-0.05686141	-0.06122636	
6.31904	-0.05687948	-0.06114358	-0.05709374	-0.06046875	-0.05688117	-0.06123321	
6.32112	-0.0569011	-0.06114872	-0.0570012	-0.06071029	-0.05690267	-0.06124909	
6.3232	-0.05692412	-0.0611431	-0.05692313	-0.0609119	-0.05692558	-0.06126274	
6.32528	-0.05694826	-0.06114972	-0.05685793	-0.06107536	-0.05694962	-0.06126333	
6.32736	-0.05697325	-0.06113775	-0.05680426	-0.06120894	-0.05697451	-0.06126191	
6.32944	-0.05699886	-0.06111811	-0.05676095	-0.06132741	-0.05700003	-0.06125638	
6.33152	-0.05702489	-0.06110409	-0.05672697	-0.06140934	-0.05702598	-0.06125105	
6.3336	-0.05705116	-0.06110555	-0.05670142	-0.06146862	-0.05705216	-0.06124063	
6.33568	-0.0570775	-0.06109552	-0.05668345	-0.06151169	-0.05707843	-0.06123967	
6.33776	-0.05710378	-0.06108865	-0.05667233	-0.06154314	-0.05710464	-0.06124243	
6.33984	-0.05712988	-0.06108708	-0.05666735	-0.06157469	-0.05713069	-0.06124555	
6.34192	-0.05715571	-0.06107448	-0.05666786	-0.06159405	-0.05715646	-0.06124654	
6.344	-0.05718118	-0.06107391	-0.05667326	-0.06161596	-0.05718188	-0.06123843	
6.34608	-0.05720623	-0.06107711	-0.056683	-0.06162343	-0.05720688	-0.06123888	
6.34816	-0.0572308	-0.06107148	-0.05669653	-0.06163768	-0.0572314	-0.06122814	
6.35024	-0.05725485	-0.06105572	-0.05671338	-0.06163987	-0.05725541	-0.06121127	
6.35232	-0.05727834	-0.06105129	-0.05673307	-0.06163875	-0.05727887	-0.06119198	
6.3544	-0.05730126	-0.06104481	-0.05675519	-0.06164193	-0.05730176	-0.06116683	
6.35648	-0.05732359	-0.06102205	-0.05677934	-0.06162805	-0.05732405	-0.06114357	
6.35856	-0.05734531	-0.06100793	-0.05680515	-0.06162468	-0.05734575	-0.06113625	
6.36064	-0.05736644	-0.06098333	-0.05683229	-0.06161658	-0.05736685	-0.06112166	
6.36272	-0.05738696	-0.06097288	-0.05686047	-0.0616047	-0.05738735	-0.0611	
6.3648	-0.05740689	-0.06095633	-0.0568894	-0.06159772	-0.05740726	-0.06108421	
6.36688	-0.05742623	-0.06092509	-0.05691885	-0.06158021	-0.05742658	-0.0610561	
6.36896	-0.057445	-0.06089836	-0.05694859	-0.06155007	-0.05744532	-0.0610396	
6.37104	-0.0574632	-0.06088109	-0.05697845	-0.06153479	-0.05746352	-0.06103019	
6.37312	-0.05748086	-0.06087195	-0.05700824	-0.06151502	-0.05748116	-0.06101096	
6.3752	-0.05749799	-0.06085078	-0.05703784	-0.06148729	-0.05749828	-0.06098413	
6.37728	-0.0575146	-0.06082061	-0.05706712	-0.06147069	-0.05751488	-0.06095966	
6.37936	-0.05753072	-0.06079943	-0.05709598	-0.06144622	-0.05753098	-0.06093587	
6.38144	-0.05754637	-0.06078514	-0.05712434	-0.06142075	-0.05754661	-0.06091212	
6.38352	-0.05756154	-0.06076141	-0.05715212	-0.06139327	-0.05756178	-0.06088647	
6.3856	-0.05757628	-0.06074594	-0.05717928	-0.06137505	-0.05757651	-0.06087029	
6.38768	-0.05759059	-0.06071842	-0.05720579	-0.06134976	-0.0575908	-0.06084766	
6.38976	-0.05760448	-0.06069732	-0.05723159	-0.06132278	-0.05760469	-0.06082717	
6.39184	-0.05761798	-0.06067933	-0.05725669	-0.061298	-0.05761819	-0.06080761	
6.39392	-0.05763111	-0.06065266	-0.05728108	-0.06126373	-0.05763131	-0.06080563	
6.396	-0.05764387	-0.06064589	-0.05730474	-0.06123309	-0.05764406	-0.0607909	
6.39808	-0.05765628	-0.06064354	-0.05732768	-0.0612181	-0.05765646	-0.06077958	
6.40016	-0.05766835	-0.06062204	-0.05734991	-0.06118751	-0.05766853	-0.06076668	
6.40224	-0.05768011	-0.06060706	-0.05737143	-0.06117297	-0.05768028	-0.06076704	
6.40432	-0.05769155	-0.06059161	-0.05739228	-0.06114925	-0.05769172	-0.06076052	
6.4064	-0.0577027	-0.06058132	-0.05741245	-0.06113402	-0.05770287	-0.06074455	
6.40848	-0.05771356	-0.06056831	-0.05743198	-0.06112341	-0.05771372	-0.06073844	
6.41056	-0.05772415	-0.06056435	-0.05745088	-0.06109535	-0.05772431	-0.06072323	
6.41264	-0.05773447	-0.06054515	-0.05746917	-0.06107759	-0.05773463	-0.06070738	
6.41472	-0.05774455	-0.06051849	-0.05748688	-0.06104586	-0.05774469	-0.06070276	
6.4168	-0.05775437	-0.06049382	-0.05750402	-0.06102829	-0.05775452	-0.06070179	
6.41888	-0.05776396	-0.06049009	-0.05752063	-0.06101159	-0.0577641	-0.06068953	
6.42096	-0.05777332	-0.06048596	-0.05753671	-0.06099943	-0.05777346	-0.06067634	
6.42304	-0.05778247	-0.060478	-0.0575523	-0.06097034	-0.0577826	-0.06066696	
6.42512	-0.0577914	-0.06048119	-0.05756742	-0.06094738	-0.05779153	-0.06066219	
6.4272	-0.05780013	-0.06047637	-0.05758207	-0.06091952	-0.05780025	-0.06065983	
6.42928	-0.05780866	-0.06047234	-0.05759629	-0.06089398	-0.05780878	-0.06064975	
6.43136	-0.057817	-0.06045821	-0.0576101	-0.06088464	-0.05781712	-0.06064882	
6.43344	-0.05782515	-0.06046175	-0.0576235	-0.06087188	-0.05782527	-0.06064905	
6.43552	-0.05783313	-0.06045875	-0.05763652	-0.06085442	-0.05783324	-0.06064054	
6.4376	-0.05784093	-0.06045902	-0.05764918	-0.06082967	-0.05784105	-0.06064122	
6.43968	-0.05784857	-0.06044998	-0.05766148	-0.06081029	-0.05784868	-0.06062188	
6.44176	-0.05785605	-0.06043102	-0.05767345	-0.06079885	-0.05785615	-0.06060269	
6.44384	-0.05786336	-0.06040912	-0.0576851	-0.06078814	-0.05786347	-0.06059881	
6.44592	-0.05787053	-0.06038975	-0.05769643	-0.06078503	-0.05787063	-0.06058386	
6.448	-0.05787754	-0.06038538	-0.05770747	-0.06077551	-0.05787765	-0.06057762	
6.45008	-0.05788442	-0.06037075	-0.05771823	-0.06076209	-0.05788452	-0.060557	
6.45216	-0.05789115	-0.06037454	-0.05772872	-0.06074908	-0.05789125	-0.06054405	
